"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","NORTHEAST","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,034,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","NORTHEAST","20","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,850",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,935,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","NORTHWEST","10","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,050",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","578,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","SOUTHWEST","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","511,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","WEST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,126,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","ILLINOIS","17","WEST SOUTHWEST","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,627,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,099,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","457,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","727,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","506,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","912,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","203,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","180,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","715,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","INDIANA","18","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","681,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,899,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,850",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,362,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","EAST CENTRAL","60","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,730",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,834,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTH CENTRAL","20","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,660",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,603,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHEAST","30","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,700",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,891,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","NORTHWEST","10","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,100",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,960",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","545,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTH CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,220",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","895,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,037,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,984,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","WEST CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,780",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","190,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,410",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","317,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","300,100",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,100",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","611,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","675,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,930",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","458,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","395,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,110",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","663,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","450",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","308,400",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","BLUEGRASS","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","80,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","CENTRAL","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","256,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","EASTERN OR MOUNTAIN","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,200",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","MIDWESTERN","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","643,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","NORTHERN","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","PURCHASE","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","286,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","74,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","CENTRAL","50","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","96,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,400",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","270,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","64,400",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","SOUTH CENTRAL","80","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","SOUTHWEST","70","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","246,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","LOUISIANA","22","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,400",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","LOWER EASTERN SHORE","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","86,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","SOUTHERN","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,400",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","UPPER EASTERN SHORE","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","158,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","WESTERN","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","225,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","EAST CENTRAL","60","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHEAST","30","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHWEST","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHWEST","20","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,900",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","670,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTH CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,100",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","305,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHEAST","90","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHWEST","70","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","UPPER PENINSULA","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","UPPER PENINSULA","10","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","54,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","WEST CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,365,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","CENTRAL","50","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","44,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","151,700",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","EAST CENTRAL","60","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTH CENTRAL","20","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,900",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHEAST","30","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","426,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHWEST","10","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","30,700",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,591,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTH CENTRAL","80","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,600",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,014,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,800",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHWEST","70","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,499,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHWEST","70","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,900",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","WEST CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,536,000",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","WEST CENTRAL","40","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,100",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","EAST CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","40,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","LOWER DELTA","40","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","243,500",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","LOWER DELTA","40","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","42,900",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","NORTH CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,300",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","NORTHEAST","30","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,900",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","RICE","RICE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,100",""
"SURVEY","2015","YEAR","","AGRICULTURAL DISTRICT","MISSISSIPPI","28","SOUTH CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,600",""
